Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,01,,"9,815,429,313","6,485,496,107"
2. Điều chỉnh cho các khoản,,,,
- Khấu hao TSCĐ và BĐSĐT,02,,"1,019,090,182","1,082,070,974"
- Các khoản dự phòng,03,,0,0
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,0,0
"- Lãi, lỗ từ hoạt động đầu tư",05,,"-1,208,320,212","-409,698,040"
- Chi phí lãi vay,06,,"7,598,778,000","6,980,055,948"
- Các khoản điều chỉnh khác,07,,0,0
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,"17,224,977,283","14,137,924,989"
"- Tăng, giảm các khoản phải thu",09,,"40,530,529,160","-198,354,083,716"
"- Tăng, giảm hàng tồn kho",10,,"-178,594,428,867","-56,582,320,954"
"- Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,,"65,126,563,354","155,502,829,598"
"- Tăng, giảm chi phí trả trước",12,,"-337,368,396","-2,712,986,481"
"- Tăng, giảm chứng khoán kinh doanh",13,,0,0
- Tiền lãi vay đã trả,14,,"-10,302,823,844","-9,857,077,941"
- Thuế thu nhập doanh nghiệp đã nộp,15,,0,"-1,115,231,067"
- Tiền thu khác từ hoạt động kinh doanh,16,,0,0
- Tiền chi khác cho hoạt động kinh doanh,17,,"-1,841,640,000","-2,158,300,000"
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"-68,194,191,310","-101,139,245,572"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,"-910,000,000",0
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,0,0
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,0,"2,479,044,694"
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,0,0
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,0,0
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,0,0
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"1,208,320,212","409,698,040"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"298,320,212","2,888,742,734"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,0,0
"2.Tiền trả lại vón góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,0,0
3.Tiền thu từ đi vay,33,,"457,441,426,776","564,999,851,805"
4.Tiền chi trả nợ gốc vay,34,,"-478,163,836,679","-572,920,086,120"
5.Tiền chi trả nợ gốc thuê tài chính,35,,0,0
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,0,0
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,037,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"-20,722,409,903","-7,920,234,315"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"-88,618,281,001","-106,170,737,153"
Tiền và tương đương tiền đầu kỳ,60,,"343,303,922,506","346,058,357,323"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,0,0
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"254,685,641,505","239,887,620,170"
