Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,01,,"47,423,317,986","27,936,479,515"
2. Điều chỉnh cho các khoản,,,,
- Khấu hao TSCĐ và BĐSĐT,02,,"3,439,589,310","3,045,425,924"
- Các khoản dự phòng,03,,0,0
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,,"-137,157"
"- Lãi, lỗ từ hoạt động đầu tư",05,,"-2,775,847,784","-175,115,367"
- Chi phí lãi vay,06,,"2,597,634,044","2,546,360,191"
- Các khoản điều chỉnh khác,07,,0,0
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,"50,684,693,556","33,353,013,106"
"- Tăng, giảm các khoản phải thu",09,,"-23,306,720,669","-26,900,594,052"
"- Tăng, giảm hàng tồn kho",10,,"-17,686,853,791","12,462,692,198"
"- Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,,"16,829,458,753","-3,484,137,837"
"- Tăng, giảm chi phí trả trước",12,,"571,335,272","370,210,511"
"- Tăng, giảm chứng khoán kinh doanh",13,,0,0
- Tiền lãi vay đã trả,14,,"-2,593,320,006","-6,395,848,200"
- Thuế thu nhập doanh nghiệp đã nộp,15,,"-7,147,355,354","-4,293,099,643"
- Tiền thu khác từ hoạt động kinh doanh,16,,0,0
- Tiền chi khác cho hoạt động kinh doanh,17,,0,0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"17,351,237,761","5,112,236,083"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,"-48,181,818","-10,567,220,737"
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,0,0
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,"-16,521,671,478","-3,962,772,083"
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,,"13,735,000,000"
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,0,0
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,0,0
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"2,539,837,769","161,233,656"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"-14,030,015,527","-633,759,164"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,"18,706,960,000",
"2.Tiền trả lại vón góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,0,0
3.Tiền thu từ đi vay,33,,"95,812,300,289","60,400,946,395"
4.Tiền chi trả nợ gốc vay,34,,"-96,585,441,501","-64,517,524,215"
5.Tiền chi trả nợ gốc thuê tài chính,35,,0,0
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,"-3,103,272,000","-13,454,000,000"
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,037,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"14,830,546,788","-17,570,577,820"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"18,151,769,022","-13,092,100,901"
Tiền và tương đương tiền đầu kỳ,60,,"1,495,882,574","14,587,846,318"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,,"137,157"
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"19,647,651,596","1,495,882,574"
